Country: USA,,,,,,,,,,,,,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,
Estab Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"3,010","3,309","24,963","12,572","3,258",196.9,0,0.0,"24,783","24,783",0,197.1,197.1,0,0,0,0.0,0.0,"24,783",197.1,0.0,,,
b) 1,,,,,,,,,,,,,,,,,,,,,,,,
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"10,013","11,373","210,426","211,696",0,0.0,"2,044",16.4,"32,399",0,"32,399",0.0,15.3,"34,938","15,357","19,581",7.3,16.5,"-2,539",-1.2,30.6,"1,465","1,469","9,485"
m. ALL,"13,023","14,682","235,389","224,268","3,258",23.1,"2,044",14.5,"57,182","24,783","32,399",11.1,25.5,"34,938","15,357","19,581",6.8,15.6,"22,244",9.9,31.2,"1,465","1,469","9,485"
,,1978,,,,,,,,,,,,,,,,,,,,,,
Estab Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"2,567","2,692","24,272","12,137","2,691",199.9,0,0.0,"24,270","24,270",0,200.0,200.0,0,0,0,0.0,0.0,"24,270",200.0,0.0,,,
b) 1,"2,040","2,311","28,378","26,599",0,0.0,942,33.5,"9,987",0,"9,987",0.0,37.5,"6,428","4,635","1,793",17.4,24.2,"3,559",13.3,48.4,556,556,"2,375"
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"8,212","9,465","215,620","212,477",150,1.4,"1,933",18.6,"38,438",686,"37,752",0.3,18.1,"32,152","18,651","13,501",8.8,15.1,"6,286",3.0,30.2,"1,077","1,081","9,013"
m. ALL,"12,819","14,468","268,270","251,213","2,841",19.5,"2,875",19.7,"72,695","24,956","47,739",9.9,28.9,"38,580","23,286","15,294",9.3,15.4,"34,115",13.5,30.8,"1,633","1,637","11,388"
,,1979,,,,,,,,,,,,,,,,,,,,,,
Estab Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"3,275","3,451","36,277","18,227","3,384",196.1,0,0.0,"36,100","36,100",0,198.1,198.1,0,0,0,0.0,0.0,"36,100",198.1,0.0,,,
b) 1,"2,211","2,327","28,253","26,259",0,0.0,362,14.4,"9,873",0,"9,873",0.0,37.6,"5,885","2,325","3,560",8.9,22.4,"3,988",15.2,44.8,23,23,173
c) 2,"1,842","2,097","28,747","28,564",61,2.8,276,12.5,"5,993",496,"5,497",1.7,21.0,"5,626","2,077","3,549",7.3,19.7,367,1.3,39.4,13,13,106
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"7,735","8,916","228,457","222,441",108,1.2,727,7.9,"38,003","1,102","36,901",0.5,17.1,"25,970","8,598","17,372",3.9,11.7,"12,033",5.4,23.4,54,55,563
