Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"32,509","32,917","191,489","95,752","32,915",200.0,0,0.0,"191,475","191,475",0,200.0,200.0,0,0,0,0.0,0.0,"191,475",200.0,0.0,,,
b) 1,"26,019","29,597","247,308","254,162",557,1.5,"13,485",36.9,"77,286","5,906","71,380",2.3,30.4,"90,993","65,685","25,308",25.8,35.8,"-13,707",-5.4,60.8,"8,649","8,710","40,972"
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"145,484","191,894","3,770,786","3,739,427","7,085",3.4,"32,944",16.0,"688,349","129,066","559,283",3.5,18.4,"625,631","291,809","333,822",7.8,16.7,"62,718",1.7,33.4,"17,909","17,992","133,459"
m) ALL,"204,012","254,408","4,209,583","4,089,341","40,557",15.7,"46,429",17.9,"957,110","326,447","630,663",8.0,23.4,"716,624","357,494","359,130",8.7,17.5,"240,486",5.9,35.0,"26,558","26,702","174,431"
,,1979,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"38,634","39,251","250,206","126,830","38,408",195.7,0,0.0,"246,753","246,753",0,194.6,194.6,0,0,0,0.0,0.0,"246,753",194.6,0.0,,,
b) 1,"28,123","28,674","216,464","210,213",179,0.6,"4,562",14.8,"67,153","2,894","64,259",1.4,31.9,"54,650","23,142","31,508",11.0,26.0,"12,503",5.9,52.0,48,49,740
c) 2,"23,618","27,281","248,415","248,334","1,235",4.3,"3,682",13.0,"59,893","10,722","49,171",4.3,24.1,"59,730","24,019","35,711",9.7,24.1,163,0.0,48.2,42,46,737
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"138,199","186,845","3,962,100","3,865,905","7,768",4.1,"13,984",7.4,"716,428","158,508","557,920",4.1,18.5,"524,038","152,386","371,652",3.9,13.6,"192,390",4.9,27.2,218,286,"7,965"
m) ALL,"228,574","282,051","4,677,185","4,451,282","47,590",17.7,"22,228",8.3,"1,090,227","418,877","671,350",9.4,24.5,"638,418","199,547","438,871",4.5,14.3,"451,809",10.2,28.6,308,381,"9,442"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"19,115","19,541","116,012","58,426","19,254",197.1,0,0.0,"115,173","115,173",0,197.1,197.1,0,0,0,0.0,0.0,"115,173",197.1,0.0,,,
b) 1,"15,568","16,243","134,892","157,259",155,0.6,"11,759",42.4,"36,875","2,047","34,828",1.3,23.4,"81,609","61,528","20,081",39.1,51.9,"-44,734",-28.5,46.8,"10,119","10,127","52,612"
c) 2,"17,841","18,458","150,600","166,901",593,2.5,"6,584",28.0,"33,060","3,947","29,113",2.4,19.8,"65,662","40,536","25,126",24.3,39.3,"-32,602",-19.5,39.6,"5,580","5,591","35,301"
d) 3,"20,015","23,484","233,412","240,533",846,3.3,"4,458",17.6,"48,228","5,924","42,304",2.5,20.1,"62,469","27,980","34,489",11.6,26.0,"-14,241",-5.9,40.2,"3,134","3,177","18,145"
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"125,140","175,167","4,007,436","3,980,970","7,288",4.0,"18,247",10.1,"665,365","145,477","519,888",3.7,16.7,"612,432","195,613","416,819",4.9,15.4,"52,933",1.3,30.8,"11,576","11,687","86,932"
m) ALL,"197,679","252,893","4,642,352","4,604,089","28,136",10.5,"41,048",15.4,"898,701","272,568","626,133",5.9,19.5,"822,172","325,657","496,515",7.1,17.9,"76,529",1.6,35.8,"30,409","30,582","192,990"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"50,679","51,038","361,332","217,062","41,880",164.1,0,0.0,"288,541","288,541",0,132.9,132.9,0,0,0,0.0,0.0,"288,541",132.9,0.0,,,
b) 1,"14,178","14,612","113,318","114,710",150,0.9,"4,672",27.3,"35,725","2,283","33,442",2.0,31.1,"38,509","24,206","14,303",21.1,33.6,"-2,784",-2.5,62.2,"3,553","3,554","18,014"
c) 2,"23,237","24,063","219,242","219,626","1,203",6.0,"3,287",16.3,"38,745","14,093","24,652",6.4,17.6,"39,513","21,824","17,689",9.9,18.0,-768,-0.4,35.2,"2,326","2,330","14,718"
d) 3,"18,613","19,256","176,547","178,886",722,3.8,"3,303",17.5,"34,393","6,531","27,862",3.7,19.2,"39,071","20,453","18,618",11.4,21.8,"-4,678",-2.6,38.4,"2,313","2,322","14,191"
e) 4,"16,983","19,935","213,728","221,463",903,4.2,"4,175",19.3,"41,641","7,655","33,986",3.5,18.8,"57,111","30,750","26,361",13.9,25.8,"-15,470",-7.0,37.6,"2,135","2,152","14,606"
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"111,382","162,102","3,942,124","3,923,123","8,027",4.8,"19,490",11.6,"656,903","181,707","475,196",4.6,16.7,"618,900","214,081","404,819",5.5,15.8,"38,003",0.9,31.6,"9,487","9,557","69,399"
m) ALL,"235,072","291,006","5,026,291","4,874,870","52,885",19.5,"34,927",12.9,"1,095,948","500,810","595,138",10.3,22.5,"793,104","311,314","481,790",6.4,16.3,"302,844",6.2,32.6,"19,814","19,915","130,928"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"39,903","41,182","270,483","135,767","40,980",199.0,0,0.0,"269,432","269,432",0,198.5,198.5,0,0,0,0.0,0.0,"269,432",198.5,0.0,,,
b) 1,"40,664","42,054","371,948","368,502",903,1.9,"9,165",19.6,"116,764","12,380","104,384",3.4,31.7,"109,873","53,156","56,717",14.4,29.8,"6,891",1.9,59.6,"6,885","6,885","40,737"
c) 2,"11,960","12,696","107,159","109,002",875,6.4,"2,577",18.9,"30,688","8,707","21,981",8.0,28.2,"34,374","17,615","16,759",16.2,31.5,"-3,686",-3.3,56.4,"1,631","1,631","11,762"
d) 3,"20,359","22,029","215,916","218,502","1,532",6.6,"3,433",14.9,"52,967","13,875","39,092",6.4,24.2,"58,140","22,002","36,138",10.1,26.6,"-5,173",-2.4,48.4,"2,294","2,294","14,924"
e) 4,"16,245","17,086","163,345","167,997",933,5.1,"2,699",14.9,"36,781","7,569","29,212",4.5,21.9,"46,084","20,408","25,676",12.1,27.4,"-9,303",-5.5,43.8,"1,610","1,610","12,950"
f) 5,"15,403","19,033","221,332","217,436","1,688",8.7,"2,407",12.3,"54,058","19,155","34,903",8.8,24.9,"46,266","17,972","28,294",8.3,21.3,"7,792",3.6,42.6,"1,347","1,348","9,190"
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"102,967","158,349","4,028,508","3,979,662","11,628",7.3,"14,324",8.9,"699,513","252,846","446,667",6.4,17.6,"601,821","184,585","417,236",4.6,15.1,"97,692",2.5,30.2,"6,503","6,519","51,583"
m) ALL,"247,501","312,429","5,378,691","5,196,868","58,539",19.4,"34,605",11.5,"1,260,203","583,964","676,239",11.2,24.2,"896,558","315,738","580,820",6.1,17.3,"363,645",6.9,34.6,"20,270","20,287","141,146"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"36,417","36,802","218,497","110,210","36,173",196.6,0,0.0,"216,575","216,575",0,196.5,196.5,0,0,0,0.0,0.0,"216,575",196.5,0.0,,,
b) 1,"29,511","30,745","225,371","247,644",158,0.4,"10,089",28.1,"59,689","1,985","57,704",0.8,24.1,"104,235","56,020","48,215",22.6,42.1,"-44,546",-18.0,48.2,"8,054","8,061","44,923"
c) 2,"34,333","35,767","304,206","336,354","1,098",2.8,"7,236",18.6,"60,741","9,060","51,681",2.7,18.1,"125,038","50,430","74,608",15.0,37.2,"-64,297",-19.1,36.2,"5,882","5,884","40,989"
d) 3,"10,584","11,329","99,195","104,360",405,3.4,"1,871",15.6,"20,679","3,334","17,345",3.2,19.8,"31,009","12,764","18,245",12.2,29.7,"-10,330",-9.9,39.6,"1,434","1,441","9,695"
e) 4,"18,352","19,954","192,175","202,639",676,3.2,"2,905",13.9,"37,195","5,512","31,683",2.7,18.4,"58,123","20,608","37,515",10.2,28.7,"-20,928",-10.3,36.8,"2,181","2,183","15,624"
f) 5,"14,935","15,814","144,269","154,579",603,3.7,"2,132",13.0,"24,569","4,294","20,275",2.8,15.9,"45,189","14,544","30,645",9.4,29.2,"-20,620",-13.3,31.8,"1,643","1,650","11,053"
g) 6 to 10,"14,292","17,934","201,374","212,018",828,4.5,"2,217",12.0,"38,561","9,562","28,999",4.5,18.2,"59,849","18,313","41,536",8.6,28.2,"-21,288",-10.0,36.4,"1,332","1,353","9,633"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"98,291","154,121","3,755,728","3,867,774","8,442",5.4,"13,695",8.8,"565,990","193,242","372,748",5.0,14.6,"790,083","187,855","602,228",4.9,20.4,"-224,093",-5.8,29.2,"6,457","6,653","52,289"
m) ALL,"256,715","322,466","5,140,815","5,235,578","48,383",15.2,"40,145",12.6,"1,023,999","443,564","580,435",8.5,19.6,"1,213,526","360,534","852,992",6.9,23.2,"-189,527",-3.6,39.2,"26,983","27,225","184,206"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"39,399","39,872","242,799","121,805","39,665",199.0,0,0.0,"241,989","241,989",0,198.7,198.7,0,0,0,0.0,0.0,"241,989",198.7,0.0,,,
b) 1,"27,496","28,012","224,479","223,109",200,0.6,"8,634",26.6,"72,762","3,600","69,162",1.6,32.6,"70,023","42,224","27,799",18.9,31.4,"2,739",1.2,62.8,"6,623","6,623","33,568"
c) 2,"23,915","25,131","215,291","219,811",949,3.4,"6,376",22.8,"55,942","6,379","49,563",2.9,25.5,"64,981","36,731","28,250",16.7,29.6,"-9,039",-4.1,51.0,"4,852","4,862","28,041"
d) 3,"29,415","30,849","296,726","303,037",931,2.8,"5,779",17.3,"63,966","6,857","57,109",2.3,21.1,"76,588","37,717","38,871",12.4,25.3,"-12,622",-4.2,42.2,"4,552","4,563","30,485"
e) 4,"9,315","10,034","96,035","97,318",320,3.0,"1,651",15.4,"20,592","3,482","17,110",3.6,21.2,"23,157","10,592","12,565",10.9,23.8,"-2,565",-2.6,42.4,"1,174","1,186","8,123"
f) 5,"16,384","17,914","185,833","187,695",605,3.2,"2,639",13.9,"37,348","4,081","33,267",2.2,19.9,"41,071","19,090","21,981",10.2,21.9,"-3,723",-2.0,39.8,"1,901","1,907","12,682"
g) 6 to 10,"26,664","31,235","341,288","343,791","1,452",4.5,"4,054",12.5,"70,394","15,433","54,961",4.5,20.5,"75,400","26,732","48,668",7.8,21.9,"-5,006",-1.4,41.0,"2,573","2,593","14,933"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"91,505","148,784","3,784,604","3,769,638","8,068",5.3,"13,512",8.9,"604,671","218,473","386,198",5.8,16.0,"574,739","166,822","407,917",4.4,15.2,"29,932",0.8,30.4,"6,229","6,294","44,349"
m) ALL,"264,093","331,831","5,387,055","5,266,204","52,190",16.0,"42,645",13.0,"1,167,664","500,294","667,370",9.5,22.2,"925,959","339,908","586,051",6.5,17.6,"241,705",4.6,35.2,"27,904","28,028","172,181"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"39,768","40,341","244,178","122,843","40,118",198.9,0,0.0,"242,670","242,670",0,197.5,197.5,0,0,0,0.0,0.0,"242,670",197.5,0.0,,,
b) 1,"31,846","32,614","270,809","268,151",224,0.6,"7,312",20.1,"88,886","5,509","83,377",2.1,33.1,"83,569","38,759","44,810",14.5,31.2,"5,317",1.9,62.4,"5,346","5,350","29,364"
c) 2,"22,844","23,432","208,300","216,519","1,032",4.0,"5,389",21.0,"50,751","6,369","44,382",2.9,23.4,"67,189","32,074","35,115",14.8,31.0,"-16,438",-7.6,46.8,"4,175","4,184","25,173"
d) 3,"20,523","21,615","197,776","206,538",917,3.9,"4,426",18.9,"43,332","6,985","36,347",3.4,21.0,"60,856","32,216","28,640",15.6,29.5,"-17,524",-8.5,42.0,"3,303","3,332","23,142"
e) 4,"25,860","27,294","282,037","291,372",930,3.2,"4,494",15.5,"54,468","8,025","46,443",2.8,18.7,"73,137","35,485","37,652",12.2,25.1,"-18,669",-6.4,37.4,"3,387","3,397","20,905"
f) 5,"8,348","9,077","89,094","92,279",388,4.1,"1,355",14.2,"16,839","3,528","13,311",3.8,18.2,"23,208","10,388","12,820",11.3,25.1,"-6,369",-6.9,36.4,941,954,"6,704"
g) 6 to 10,"39,047","45,291","511,370","520,184","2,117",4.5,"5,982",12.7,"101,356","24,462","76,894",4.7,19.5,"118,983","46,941","72,042",9.0,22.9,"-17,627",-3.4,39.0,"3,899","3,963","28,811"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"85,686","143,411","3,763,538","3,764,344","7,508",5.1,"12,859",8.8,"544,437","175,972","368,465",4.7,14.5,"546,050","176,187","369,863",4.7,14.5,"-1,613",0.0,29.0,"5,808","5,857","46,470"
m) ALL,"273,922","343,075","5,567,102","5,482,230","53,234",15.8,"41,817",12.4,"1,142,739","473,520","669,219",8.6,20.8,"972,992","372,050","600,942",6.8,17.7,"169,747",3.1,35.4,"26,859","27,037","180,569"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"38,614","39,130","247,101","123,890","38,994",199.3,0,0.0,"246,422","246,422",0,198.9,198.9,0,0,0,0.0,0.0,"246,422",198.9,0.0,,,
b) 1,"29,906","30,602","241,333","242,225",688,1.9,"9,890",27.9,"82,929","17,256","65,673",7.1,34.2,"84,712","49,168","35,544",20.3,35.0,"-1,783",-0.8,68.4,"7,748","7,748","39,202"
c) 2,"26,024","26,914","232,768","249,289","1,049",3.5,"6,387",21.5,"55,190","8,149","47,041",3.3,22.1,"88,231","47,900","40,331",19.2,35.4,"-33,041",-13.3,44.2,"5,070","5,070","37,162"
d) 3,"19,237","19,904","181,304","194,969",835,3.9,"4,172",19.3,"37,942","6,432","31,510",3.3,19.5,"65,272","35,115","30,157",18.0,33.5,"-27,330",-14.0,39.0,"3,298","3,298","25,096"
e) 4,"17,754","18,827","177,560","188,428",711,3.5,"3,406",16.8,"32,136","4,855","27,281",2.6,17.1,"53,871","23,037","30,834",12.2,28.6,"-21,735",-11.5,34.2,"2,560","2,562","17,455"
f) 5,"23,051","24,531","254,586","268,651",888,3.4,"3,599",13.9,"42,173","8,634","33,539",3.2,15.7,"70,303","30,794","39,509",11.5,26.2,"-28,130",-10.5,31.4,"2,702","2,704","21,395"
g) 6 to 10,"43,036","50,258","564,426","584,942","2,456",4.7,"6,476",12.4,"97,434","23,530","73,904",4.0,16.7,"138,466","49,613","88,853",8.5,23.7,"-41,032",-7.0,33.4,"4,246","4,283","30,390"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"80,116","138,089","3,662,147","3,707,146","7,315",5.2,"12,230",8.7,"497,707","158,339","339,368",4.3,13.4,"587,704","164,822","422,882",4.4,15.9,"-89,997",-2.5,26.8,"5,436","5,538","41,037"
m) ALL,"277,738","348,255","5,561,225","5,559,540","52,936",15.3,"46,160",13.4,"1,091,933","473,617","618,316",8.5,19.6,"1,088,559","400,449","688,110",7.2,19.6,"3,374",0.0,39.2,"31,060","31,203","211,737"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"35,777","36,900","243,608","128,402","36,648",198.6,0,0.0,"230,412","230,412",0,179.4,179.4,0,0,0,0.0,0.0,"230,412",179.4,0.0,,,
b) 1,"28,022","29,016","245,485","260,327",562,1.7,"9,649",28.4,"63,928","8,795","55,133",3.4,24.6,"93,611","53,112","40,499",20.4,36.0,"-29,683",-11.4,49.2,"7,892","7,906","43,256"
c) 2,"23,574","24,619","193,014","215,170","1,425",5.2,"6,757",24.5,"43,250","11,558","31,692",5.4,20.1,"87,562","45,176","42,386",21.0,40.7,"-44,312",-20.6,40.2,"5,475","5,481","34,389"
d) 3,"21,641","22,879","192,808","209,642","1,175",4.7,"4,876",19.6,"37,962","9,619","28,343",4.6,18.1,"71,630","34,071","37,559",16.3,34.2,"-33,668",-16.1,36.2,"3,926","3,932","26,937"
e) 4,"16,312","17,483","155,265","168,603","1,077",5.7,"3,377",18.0,"31,196","10,012","21,184",5.9,18.5,"57,871","26,806","31,065",15.9,34.3,"-26,675",-15.8,37.0,"2,671","2,695","19,564"
f) 5,"15,297","16,346","152,234","165,970",745,4.2,"3,093",17.6,"26,739","5,512","21,227",3.3,16.1,"54,210","22,616","31,594",13.6,32.7,"-27,471",-16.6,32.2,"2,212","2,240","15,294"
g) 6 to 10,"58,429","67,207","726,287","773,174","3,338",4.7,"10,428",14.7,"116,715","31,736","84,979",4.1,15.1,"210,488","83,141","127,347",10.8,27.2,"-93,773",-12.1,30.2,"6,785","6,926","50,124"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"74,334","131,994","3,453,736","3,556,616","8,589",6.3,"14,886",11.0,"462,732","158,054","304,678",4.4,13.0,"668,492","238,674","429,818",6.7,18.8,"-205,760",-5.8,26.0,"5,501","5,690","47,596"
m) ALL,"273,386","346,444","5,362,437","5,477,904","53,559",15.4,"53,066",15.3,"1,012,934","465,698","547,236",8.5,18.5,"1,243,864","503,596","740,268",9.2,22.7,"-230,930",-4.2,37.0,"34,462","34,870","237,160"
,,1988,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
