Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,156","1,164","5,896","2,964","1,149",197.4,0,0.0,"5,864","5,864",0,197.8,197.8,0,0,0,0.0,0.0,"5,864",197.8,0.0,,,
b) 1,"1,080","1,253","9,334","9,543",23,1.5,506,33.8,"2,880",649,"2,231",6.8,30.2,"3,297","2,574",723,27.0,34.5,-417,-4.3,60.4,404,404,"1,719"
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"7,465","8,875","207,651","210,472",288,3.1,"1,127",12.1,"50,180","2,808","47,372",1.3,23.8,"55,821","38,264","17,557",18.2,26.5,"-5,641",-2.7,47.6,827,828,"32,505"
m) ALL,"9,701","11,292","222,881","222,979","1,460",12.8,"1,633",14.4,"58,924","9,321","49,603",4.2,26.4,"59,118","40,838","18,280",18.3,26.5,-194,-0.1,52.8,"1,231","1,232","34,224"
,,1979,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,152","1,163","6,711","3,362","1,157",199.0,0,0.0,"6,699","6,699",0,199.3,199.3,0,0,0,0.0,0.0,"6,699",199.3,0.0,,,
b) 1,906,916,"5,775","5,819",5,0.5,239,23.0,"1,767",39,"1,728",0.7,30.4,"1,854","1,070",784,18.4,31.9,-87,-1.5,60.8,183,183,824
c) 2,927,"1,085","9,151","9,208",44,3.8,194,16.6,"1,973",175,"1,798",1.9,21.4,"2,086",874,"1,212",9.5,22.7,-113,-1.3,42.8,143,150,684
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"6,944","8,405","182,960","195,081",344,4.0,771,8.9,"21,189","4,648","16,541",2.4,10.9,"45,431","6,228","39,203",3.2,23.3,"-24,242",-12.4,21.8,483,487,"2,470"
m) ALL,"9,929","11,569","204,597","213,470","1,550",13.6,"1,204",10.5,"31,628","11,561","20,067",5.4,14.8,"49,371","8,172","41,199",3.8,23.1,"-17,743",-8.3,29.6,809,820,"3,978"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,031","1,045","5,675","2,844","1,038",198.7,0,0.0,"5,662","5,662",0,199.1,199.1,0,0,0,0.0,0.0,"5,662",199.1,0.0,,,
b) 1,909,928,"6,154","6,424",9,0.9,233,22.2,"1,681",89,"1,592",1.4,26.2,"2,221","1,332",889,20.7,34.6,-540,-8.4,52.4,184,184,"1,067"
c) 2,744,756,"4,769","5,256",22,2.6,170,20.4,803,87,716,1.7,15.3,"1,777",787,990,15.0,33.8,-974,-18.5,30.6,137,137,667
d) 3,821,965,"8,673","8,894",32,3.1,144,14.1,"1,454",174,"1,280",2.0,16.3,"1,896",696,"1,200",7.8,21.3,-442,-5.0,32.6,94,94,385
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"6,452","7,859","185,617","184,247",234,2.9,769,9.5,"21,569","4,734","16,835",2.6,11.7,"18,828","6,391","12,437",3.5,10.2,"2,741",1.5,20.4,472,497,"2,527"
m) ALL,"9,957","11,553","210,888","207,665","1,335",11.5,"1,316",11.4,"31,169","10,746","20,423",5.2,15.0,"24,722","9,206","15,516",4.4,11.9,"6,447",3.1,23.8,887,912,"4,646"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,977,977,"5,692","2,856",971,198.8,0,0.0,"5,673","5,673",0,198.6,198.6,0,0,0,0.0,0.0,"5,673",198.6,0.0,,,
b) 1,784,798,"5,962","5,938",9,1.0,224,24.3,"1,582",149,"1,433",2.5,26.6,"1,534",801,733,13.5,25.8,48,0.8,51.6,147,147,517
c) 2,745,765,"6,299","6,207",18,2.1,168,19.9,"1,707",162,"1,545",2.6,27.5,"1,522",891,631,14.4,24.5,185,3.0,49.0,109,109,463
d) 3,620,633,"4,481","4,610",28,4.0,145,20.9,920,256,664,5.6,20.0,"1,177",610,567,13.2,25.5,-257,-5.5,40.0,100,100,382
e) 4,719,841,"8,057","8,365",28,3.1,148,16.4,"1,325",358,967,4.3,15.8,"1,941",881,"1,060",10.5,23.2,-616,-7.4,31.6,73,73,321
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"5,869","7,243","182,292","183,494",232,3.1,804,10.7,"20,154","5,989","14,165",3.3,11.0,"22,557","7,575","14,982",4.1,12.3,"-2,403",-1.3,22.0,410,413,"2,834"
m) ALL,"9,714","11,257","212,783","211,470","1,286",11.3,"1,489",13.1,"31,361","12,587","18,774",6.0,14.8,"28,731","10,758","17,973",5.1,13.6,"2,630",1.2,27.2,839,842,"4,517"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,025","1,038","6,240","3,148","1,029",198.3,0,0.0,"6,185","6,185",0,196.5,196.5,0,0,0,0.0,0.0,"6,185",196.5,0.0,,,
b) 1,796,810,"5,768","5,951",16,1.8,165,18.3,"1,408",302,"1,106",5.1,23.7,"1,773",889,884,14.9,29.8,-365,-6.1,47.4,117,117,741
c) 2,699,717,"5,115","5,173",44,5.8,113,15.0,"1,237",204,"1,033",3.9,23.9,"1,352",577,775,11.2,26.1,-115,-2.2,47.8,66,66,251
d) 3,661,693,"5,574","5,800",51,7.0,118,16.2,"1,125",392,733,6.8,19.4,"1,576",534,"1,042",9.2,27.2,-451,-7.8,38.8,81,81,369
e) 4,563,592,"4,220","4,548",52,8.5,85,13.9,778,355,423,7.8,17.1,"1,434",360,"1,074",7.9,31.5,-656,-14.4,34.2,48,48,180
f) 5,647,786,"7,982","8,028",53,6.5,92,11.3,"1,428",455,973,5.7,17.8,"1,520",601,919,7.5,18.9,-92,-1.1,35.6,56,56,242
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"5,524","6,916","181,131","181,588",336,4.7,610,8.6,"19,104","5,650","13,454",3.1,10.5,"20,018","5,838","14,180",3.2,11.0,-914,-0.5,21.0,286,290,"1,395"
m) ALL,"9,915","11,552","216,030","214,236","1,581",13.9,"1,183",10.4,"31,265","13,543","17,722",6.3,14.6,"27,673","8,799","18,874",4.1,12.9,"3,592",1.7,25.8,654,658,"3,178"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,075","1,080","5,011","2,561","1,047",193.9,0,0.0,"4,900",D,D,D,191.3,0,0,0,0.0,0.0,"4,900",191.3,0.0,,,
b) 1,790,799,"5,735","5,960",6,0.7,233,25.4,"1,547",D,D,D,26.0,"1,997","1,389",608,23.3,33.5,-450,-7.5,52.0,152,152,"1,138"
c) 2,709,728,"5,265","5,523",29,3.8,114,14.8,804,108,696,2.0,14.6,"1,319",737,582,13.3,23.9,-515,-9.3,29.2,88,88,539
d) 3,636,657,"4,808","4,978",21,3.1,92,13.4,993,330,663,6.6,19.9,"1,333",449,884,9.0,26.8,-340,-6.9,39.8,69,69,379
e) 4,607,637,"5,517","5,558",23,3.5,80,12.1,"1,005",115,890,2.1,18.1,"1,087",379,708,6.8,19.6,-82,-1.5,36.2,61,61,301
f) 5,524,551,"3,956","4,088",16,2.8,67,11.7,647,57,590,1.4,15.8,911,368,543,9.0,22.3,-264,-6.5,31.6,41,41,196
g) 6 to 10,617,757,"8,724","8,364",35,4.5,80,10.4,"1,782",243,"1,539",2.9,21.3,"1,062",291,771,3.5,12.7,720,8.6,25.4,54,55,180
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"5,329","6,721","178,146","179,651",253,3.7,507,7.4,"21,146","7,387","13,759",4.1,11.8,"24,156","6,660","17,496",3.7,13.4,"-3,010",-1.6,23.6,246,250,"1,647"
m) ALL,"10,287","11,930","217,162","216,683","1,430",12.2,"1,173",10.0,"32,824","13,168","19,656",6.1,15.1,"31,865","10,273","21,592",4.7,14.7,959,0.4,29.4,711,716,"4,380"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,257","1,264","6,665","3,342","1,255",198.6,0,0.0,"6,646","6,646",0,198.9,198.9,0,0,0,0.0,0.0,"6,646",198.9,0.0,,,
b) 1,848,859,"5,566","5,381",7,0.7,219,22.6,"1,654",46,"1,608",0.9,30.7,"1,284",765,519,14.2,23.9,370,6.8,47.8,159,159,576
c) 2,693,702,"5,670","5,603",39,5.2,131,17.5,"1,387",331,"1,056",5.9,24.8,"1,253",631,622,11.3,22.4,134,2.4,44.8,94,94,466
d) 3,620,643,"5,573","5,419",18,2.6,100,14.6,"1,130",276,854,5.1,20.9,822,314,508,5.8,15.2,308,5.7,30.4,72,72,227
e) 4,563,581,"4,642","4,727",15,2.4,92,14.9,963,41,922,0.9,20.4,"1,132",592,540,12.5,23.9,-169,-3.5,40.8,62,62,413
f) 5,547,579,"5,831","5,659",18,3.0,75,12.3,"1,315",132,"1,183",2.3,23.2,971,388,583,6.9,17.2,344,6.0,34.4,59,59,321
g) 6 to 10,"1,050","1,211","13,106","12,928",41,3.3,140,11.1,"2,524",242,"2,282",1.9,19.5,"2,168",770,"1,398",6.0,16.8,356,2.7,33.6,83,84,289
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"5,024","6,431","183,673","180,644",245,3.7,543,8.3,"25,007","6,127","18,880",3.4,13.8,"18,949","6,221","12,728",3.4,10.5,"6,058",3.3,21.0,251,253,"1,468"
m) ALL,"10,602","12,270","230,726","223,703","1,638",13.5,"1,300",10.7,"40,626","13,841","26,785",6.2,18.2,"26,579","9,681","16,898",4.3,11.9,"14,047",6.3,23.8,780,783,"3,760"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,297","1,304","6,851","3,464","1,296",198.8,0,0.0,"6,775","6,775",0,195.6,195.6,0,0,0,0.0,0.0,"6,775",195.6,0.0,,,
b) 1,"1,036","1,045","7,412","7,193",11,1.0,219,18.9,"2,003",191,"1,812",2.7,27.8,"1,565",884,681,12.3,21.8,438,6.0,43.6,146,146,606
c) 2,720,734,"5,493","5,510",34,4.3,151,19.0,"1,335",182,"1,153",3.3,24.2,"1,368",759,609,13.8,24.8,-33,-0.6,48.4,99,100,435
d) 3,610,619,"5,548","5,628",24,3.6,109,16.5,"1,123",110,"1,013",2.0,20.0,"1,282",726,556,12.9,22.8,-159,-2.8,40.0,79,79,554
e) 4,577,603,"5,347","5,435",26,4.2,70,11.2,857,91,766,1.7,15.8,"1,032",576,456,10.6,19.0,-175,-3.2,31.6,45,45,291
f) 5,512,531,"5,339","4,993",18,3.2,70,12.6,"1,584",195,"1,389",3.9,31.7,892,402,490,8.1,17.9,692,13.8,35.8,56,56,343
g) 6 to 10,"1,467","1,664","20,666","19,754",63,3.7,182,10.6,"4,386",606,"3,780",3.1,22.2,"2,561",858,"1,703",4.3,13.0,"1,825",9.2,26.0,117,117,549
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"4,793","6,224","188,568","187,327",264,4.2,474,7.5,"24,640","5,078","19,562",2.7,13.2,"22,158","6,968","15,190",3.7,11.8,"2,482",1.4,23.6,225,226,"1,840"
m) ALL,"11,012","12,724","245,224","239,304","1,736",13.9,"1,275",10.2,"42,703","13,228","29,475",5.5,17.8,"30,858","11,173","19,685",4.7,12.9,"11,845",4.9,25.8,767,769,"4,618"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,421","1,440","25,450","12,730","1,436",199.4,0,0.0,"25,440","25,440",0,199.8,199.8,0,0,0,0.0,0.0,"25,440",199.8,0.0,,,
b) 1,"1,056","1,067","7,565","7,188",38,3.2,259,21.8,"2,596",629,"1,967",8.8,36.1,"1,841","1,078",763,15.0,25.6,755,10.5,51.2,162,162,786
c) 2,917,927,"7,485","7,394",38,3.9,146,14.8,"1,614",217,"1,397",2.9,21.8,"1,432",791,641,10.7,19.4,182,2.4,38.8,106,106,595
d) 3,659,671,"5,659","5,540",42,6.0,99,14.1,"1,427",412,"1,015",7.4,25.8,"1,189",476,713,8.6,21.5,238,4.3,43.0,81,81,390
e) 4,553,562,"5,728","5,653",17,2.9,73,12.4,"1,111",130,981,2.3,19.7,961,338,623,6.0,17.0,150,2.7,34.0,44,44,235
f) 5,545,569,"5,305","5,334",31,5.3,68,11.6,776,119,657,2.2,14.5,833,428,405,8.0,15.6,-57,-1.1,29.0,45,45,303
g) 6 to 10,"1,872","2,092","25,416","25,692",96,4.5,193,9.0,"5,048","1,101","3,947",4.3,19.6,"5,599","1,436","4,163",5.6,21.8,-551,-2.2,39.2,121,121,861
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"4,596","6,084","187,969","187,722",324,5.3,453,7.4,"25,761","6,537","19,224",3.5,13.7,"25,267","7,822","17,445",4.2,13.5,494,0.2,27.0,234,235,"1,277"
m) ALL,"11,619","13,412","270,577","257,253","2,022",15.5,"1,291",9.9,"63,773","34,585","29,188",13.4,24.8,"37,122","12,369","24,753",4.8,14.4,"26,651",10.4,28.8,793,794,"4,447"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,533","1,567","11,179","6,462","1,557",198.7,0,0.0,"9,434","9,434",0,146.0,146.0,0,0,0,0.0,0.0,"9,434",146.0,0.0,,,
b) 1,"1,114","1,156","7,665","16,372",33,2.5,281,21.7,"2,773",146,"2,627",0.9,16.9,"20,186","1,218","18,968",7.4,123.3,"-17,413",-106.4,33.8,210,210,992
c) 2,933,959,"7,479","7,477",59,5.8,151,14.9,"1,909",430,"1,479",5.8,25.5,"1,904",912,992,12.2,25.5,5,0.0,51.0,117,117,648
d) 3,836,860,"8,266","8,156",47,5.2,119,13.3,"1,777",266,"1,511",3.3,21.8,"1,556",936,620,11.5,19.1,221,2.7,38.2,86,86,416
e) 4,589,615,"5,793","5,857",24,3.7,80,12.4,"1,087",168,919,2.9,18.6,"1,214",339,875,5.8,20.7,-127,-2.1,37.2,54,54,260
f) 5,510,522,"5,664","5,601",28,5.2,64,11.8,"1,063",94,969,1.7,19.0,937,316,621,5.6,16.7,126,2.3,33.4,53,53,285
g) 6 to 10,"2,225","2,478","30,244","30,471",120,4.7,282,11.0,"5,244",729,"4,515",2.4,17.2,"5,697","2,372","3,325",7.8,18.7,-453,-1.5,34.4,174,175,"1,363"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"4,407","5,983","194,458","191,919",372,6.1,499,8.2,"28,890","5,274","23,616",2.7,15.1,"23,812","8,538","15,274",4.4,12.4,"5,078",2.7,24.8,234,235,"1,449"
m) ALL,"12,147","14,140","270,748","272,315","2,240",16.2,"1,476",10.7,"52,177","16,541","35,636",6.1,19.2,"55,306","14,631","40,675",5.4,20.3,"-3,129",-1.1,38.4,928,930,"5,413"
,,1988,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"1,385","1,390","8,413","4,350","1,374",197.7,0,0.0,"8,126","8,126",0,186.8,186.8,0,0,0,0.0,0.0,"8,126",186.8,0.0,,,
b) 1,"1,159","1,187","11,166","11,100",11,0.8,354,25.7,"2,771",152,"2,619",1.4,25.0,"2,639","1,717",922,15.5,23.8,132,1.2,47.6,229,229,939
c) 2,928,964,"7,312","7,465",35,3.3,215,20.3,"1,916",407,"1,509",5.5,25.7,"2,221","1,255",966,16.8,29.8,-305,-4.1,51.4,147,147,"1,053"
d) 3,800,827,"6,737","7,052",31,3.5,155,17.4,"1,508",417,"1,091",5.9,21.4,"2,137","1,058","1,079",15.0,30.3,-629,-8.9,42.8,104,104,706
e) 4,724,747,"7,610","7,936",23,2.9,132,16.4,"1,472",260,"1,212",3.3,18.5,"2,124","1,268",856,16.0,26.8,-652,-8.3,37.0,90,90,556
f) 5,523,551,"5,262","5,453",16,2.7,80,13.7,714,46,668,0.8,13.1,"1,096",571,525,10.5,20.1,-382,-7.0,26.2,50,50,243
g) 6 to 10,"2,088","2,230","27,055","26,543",93,4.0,248,10.8,"5,414","1,321","4,093",5.0,20.4,"4,390","2,043","2,347",7.7,16.5,"1,024",3.9,33.0,166,166,"1,248"
h) 11 to 15,466,602,"11,036","10,562",28,4.6,37,6.1,"1,939",182,"1,757",1.7,18.4,990,264,726,2.5,9.4,949,9.0,18.8,24,24,143
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"4,231","5,891","200,675","197,448",347,5.8,439,7.4,"30,602","9,147","21,455",4.6,15.5,"24,147","7,731","16,416",3.9,12.2,"6,455",3.3,24.4,172,172,"1,196"
m) ALL,"12,304","14,389","285,266","277,909","1,958",13.7,"1,660",11.6,"54,462","20,058","34,404",7.2,19.6,"39,744","15,907","23,837",5.7,14.3,"14,718",5.3,28.6,982,982,"6,084"
,,1989,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
