Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"6,460","6,499","32,806","16,476","6,425",197.7,0,0.0,"32,660","32,660",0,198.2,198.2,0,0,0,0.0,0.0,"32,660",198.2,0.0,,,
b) 1,"5,153","5,616","37,560","36,944",88,1.3,"1,870",28.6,"11,430","1,137","10,293",3.1,30.9,"10,198","6,706","3,492",18.2,27.6,"1,232",3.3,55.2,"1,446","1,448","4,704"
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"32,260","40,005","843,131","822,558","1,530",3.7,"4,228",10.2,"129,018","31,205","97,813",3.8,15.7,"87,871","32,945","54,926",4.0,10.7,"41,147",5.0,21.4,"2,946","2,955","13,889"
m) ALL,"43,873","52,120","913,497","875,978","8,043",15.7,"6,098",11.9,"173,108","65,002","108,106",7.4,19.8,"98,069","39,651","58,418",4.5,11.2,"75,039",8.6,22.4,"4,392","4,403","18,593"
,,1979,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"5,726","5,780","30,341","15,247","5,734",198.4,0,0.0,"30,188","30,188",0,198.0,198.0,0,0,0,0.0,0.0,"30,188",198.0,0.0,,,
b) 1,"4,750","4,804","34,231","34,640",20,0.4,"1,591",28.1,"9,364",274,"9,090",0.8,27.0,"10,181","6,084","4,097",17.6,29.4,-817,-2.4,54.0,"1,298","1,298","4,761"
c) 2,"4,248","4,697","33,409","35,303",218,4.2,"1,058",20.5,"6,799","1,249","5,550",3.5,19.3,"10,587","5,417","5,170",15.3,30.0,"-3,788",-10.7,38.6,809,822,"4,067"
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"29,634","37,745","866,133","854,036","1,416",3.6,"3,506",9.0,"117,889","20,744","97,145",2.4,13.8,"93,694","26,782","66,912",3.1,11.0,"24,195",2.8,22.0,"2,416","2,437","13,367"
m) ALL,"44,358","53,026","964,114","939,226","7,388",14.1,"6,155",11.7,"164,240","52,455","111,785",5.6,17.5,"114,462","38,283","76,179",4.1,12.2,"49,778",5.3,24.4,"4,523","4,557","22,195"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"5,497","5,582","30,295","15,200","5,527",198.0,0,0.0,"30,190","30,190",0,198.6,198.6,0,0,0,0.0,0.0,"30,190",198.6,0.0,,,
b) 1,"4,268","4,367","31,402","31,981",34,0.7,"1,377",27.0,"7,812",795,"7,017",2.5,24.4,"8,969","4,974","3,995",15.6,28.0,"-1,157",-3.6,48.8,"1,167","1,167","4,040"
c) 2,"3,953","4,023","28,205","29,962",173,3.9,906,20.6,"5,600",654,"4,946",2.2,18.7,"9,113","4,535","4,578",15.1,30.4,"-3,513",-11.7,37.4,717,717,"3,663"
d) 3,"3,682","4,115","31,671","32,468",177,4.0,723,16.4,"5,885","1,066","4,819",3.3,18.1,"7,479","2,967","4,512",9.1,23.0,"-1,594",-4.9,36.2,518,518,"1,906"
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"27,428","35,579","849,594","857,564","1,278",3.5,"3,316",9.0,"94,438","19,533","74,905",2.3,11.0,"110,377","30,294","80,083",3.5,12.9,"-15,939",-1.9,22.0,"2,104","2,121","11,448"
m) ALL,"44,828","53,666","971,167","967,175","7,189",13.5,"6,322",11.9,"143,925","52,238","91,687",5.4,14.9,"135,938","42,770","93,168",4.4,14.1,"7,987",0.8,28.2,"4,506","4,523","21,057"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"5,103","5,137","31,330","15,709","5,100",198.6,0,0.0,"31,242","31,242",0,198.9,198.9,0,0,0,0.0,0.0,"31,242",198.9,0.0,,,
b) 1,"3,890","3,978","27,880","29,022",24,0.5,"1,516",31.7,"7,413",940,"6,473",3.2,25.5,"9,696","6,076","3,620",20.9,33.4,"-2,283",-7.9,51.0,"1,089","1,089","4,161"
c) 2,"3,391","3,477","24,069","25,917",106,2.7,945,24.1,"5,539",443,"5,096",1.7,21.4,"9,235","5,626","3,609",21.7,35.6,"-3,696",-14.2,42.8,649,653,"3,912"
d) 3,"3,272","3,347","24,383","26,197",118,3.2,733,19.9,"4,499",844,"3,655",3.2,17.2,"8,127","3,966","4,161",15.1,31.0,"-3,628",-13.8,34.4,511,511,"2,648"
e) 4,"3,108","3,454","27,045","28,853",144,3.8,784,20.7,"5,089","1,628","3,461",5.6,17.6,"8,705","5,117","3,588",17.7,30.2,"-3,616",-12.6,35.2,432,434,"2,571"
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"24,689","32,853","814,452","826,567","1,257",3.7,"3,659",10.7,"88,738","22,211","66,527",2.7,10.7,"112,967","37,897","75,070",4.6,13.7,"-24,229",-3.0,21.4,"1,974","1,985","12,872"
m) ALL,"43,453","52,246","949,159","952,265","6,749",12.8,"7,637",14.5,"142,520","57,308","85,212",6.0,15.0,"148,730","58,682","90,048",6.2,15.6,"-6,210",-0.6,30.0,"4,655","4,672","26,164"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"5,364","5,468","33,010","16,622","5,435",198.8,0,0.0,"32,777","32,777",0,197.2,197.2,0,0,0,0.0,0.0,"32,777",197.2,0.0,,,
b) 1,"3,898","4,032","31,078","31,578",92,2.0,"1,110",24.1,"9,210","1,948","7,262",6.2,29.2,"10,210","5,259","4,951",16.7,32.3,"-1,000",-3.1,58.4,842,842,"4,249"
c) 2,"3,325","3,463","24,288","25,917",269,7.2,721,19.4,"5,156","1,643","3,513",6.3,19.9,"8,414","4,259","4,155",16.4,32.5,"-3,258",-12.6,39.8,521,521,"3,307"
d) 3,"2,981","3,132","21,705","22,062",249,7.5,536,16.2,"5,405","1,808","3,597",8.2,24.5,"6,119","2,552","3,567",11.6,27.7,-714,-3.2,49.0,382,382,"1,903"
e) 4,"2,857","3,040","23,640","24,601",236,7.4,523,16.3,"4,546","1,611","2,935",6.5,18.5,"6,467","2,400","4,067",9.8,26.3,"-1,921",-7.8,37.0,319,319,"1,681"
f) 5,"2,774","3,262","26,176","26,467",288,8.6,445,13.2,"5,142","2,011","3,131",7.6,19.4,"5,724","2,423","3,301",9.2,21.6,-582,-2.2,38.8,259,259,"1,257"
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"22,752","31,424","765,491","774,751","1,639",5.1,"2,764",8.6,"89,961","32,181","57,780",4.2,11.6,"108,480","27,142","81,338",3.5,14.0,"-18,519",-2.4,23.2,"1,449","1,453","11,211"
m) ALL,"43,951","53,821","925,388","921,998","8,208",15.5,"6,099",11.5,"152,197","73,979","78,218",8.0,16.5,"145,414","44,035","101,379",4.8,15.8,"6,783",0.7,31.6,"3,772","3,776","23,608"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"4,731","4,800","25,565","12,786","4,795",199.8,0,0.0,"25,558","25,558",0,199.9,199.9,0,0,0,0.0,0.0,"25,558",199.9,0.0,,,
b) 1,"3,825","3,937","29,481","31,512",27,0.6,"1,447",30.7,"7,590",705,"6,885",2.2,24.1,"11,652","6,716","4,936",21.3,37.0,"-4,062",-12.9,48.2,"1,000","1,001","4,218"
c) 2,"3,079","3,211","26,545","28,071",87,2.4,823,22.8,"4,983",471,"4,512",1.7,17.8,"8,034","4,525","3,509",16.1,28.6,"-3,051",-10.8,35.6,549,549,"2,915"
d) 3,"2,672","2,817","21,370","22,659",75,2.4,669,21.3,"3,733",308,"3,425",1.4,16.5,"6,310","3,288","3,022",14.5,27.8,"-2,577",-11.3,33.0,392,392,"1,910"
e) 4,"2,452","2,606","19,614","20,528",84,2.9,535,18.7,"4,001",933,"3,068",4.5,19.5,"5,828","3,051","2,777",14.9,28.4,"-1,827",-8.9,39.0,308,308,"1,711"
f) 5,"2,430","2,620","21,396","22,407",82,2.9,463,16.4,"3,467",598,"2,869",2.7,15.5,"5,489","2,324","3,165",10.4,24.5,"-2,022",-9.0,31.0,289,289,"1,404"
g) 6 to 10,"2,394","2,888","23,557","24,764",111,3.6,440,14.3,"4,115",760,"3,355",3.1,16.6,"6,529","3,320","3,209",13.4,26.4,"-2,414",-9.8,33.2,260,268,"1,984"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"20,644","29,325","728,912","743,580","1,033",3.4,"2,880",9.5,"80,994","23,960","57,034",3.2,10.9,"110,329","29,238","81,091",3.9,14.8,"-29,335",-3.9,21.8,"1,446","1,451","10,028"
m) ALL,"42,227","52,204","896,440","906,307","6,294",11.9,"7,257",13.7,"134,441","53,293","81,148",5.9,14.8,"154,171","52,462","101,709",5.8,17.0,"-19,730",-2.2,29.6,"4,244","4,258","24,170"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"6,908","6,960","37,697","19,064","6,815",195.8,0,0.0,"37,267","37,267",0,195.5,195.5,0,0,0,0.0,0.0,"37,267",195.5,0.0,,,
b) 1,"4,250","4,333","33,674","31,493",24,0.5,507,11.1,"10,264","1,652","8,612",5.2,32.6,"5,901","2,207","3,694",7.0,18.7,"4,363",13.9,37.4,29,29,D
c) 2,"3,440","3,572","30,666","30,092",118,3.1,498,13.3,"7,292",856,"6,436",2.8,24.2,"6,143","3,139","3,004",10.4,20.4,"1,149",3.8,40.8,20,21,236
d) 3,"2,889","3,029","28,087","27,463",88,2.8,336,10.8,"5,931",763,"5,168",2.8,21.6,"4,682","1,844","2,838",6.7,17.0,"1,249",4.6,34.0,10,10,113
e) 4,"2,663","2,781","23,983","22,669",112,4.0,206,7.4,"5,577",821,"4,756",3.6,24.6,"2,949","1,179","1,770",5.2,13.0,"2,628",11.6,26.0,2,2,D
f) 5,"2,454","2,607","21,736","20,775",73,2.8,164,6.3,"4,213",414,"3,799",2.0,20.3,"2,291",609,"1,682",2.9,11.0,"1,922",9.3,22.0,9,10,47
g) 6 to 10,"4,797","5,468","46,884","46,519",223,4.1,452,8.3,"8,774","1,406","7,368",3.0,18.9,"8,043","3,085","4,958",6.6,17.3,731,1.6,34.6,15,15,126
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"20,366","29,356","756,122","741,545","1,174",4.0,"1,674",5.7,"100,057","25,036","75,021",3.4,13.5,"70,903","21,251","49,652",2.9,9.6,"29,154",3.9,19.2,42,43,500
m) ALL,"47,767","58,106","978,849","939,620","8,627",15.6,"3,837",7.0,"179,375","68,215","111,160",7.3,19.1,"100,912","33,314","67,598",3.5,10.7,"78,463",8.4,21.4,127,130,"1,221"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"6,830","6,909","38,792","19,492","6,854",198.4,0,0.0,"38,601","38,601",0,198.0,198.0,0,0,0,0.0,0.0,"38,601",198.0,0.0,,,
b) 1,"5,537","5,633","41,425","41,245",42,0.7,"1,295",20.5,"11,033",702,"10,331",1.7,26.7,"10,672","5,235","5,437",12.7,25.9,361,0.8,51.8,985,985,"4,200"
c) 2,"3,543","3,631","30,014","31,423",104,2.6,770,19.4,"6,258",736,"5,522",2.3,19.9,"9,076","4,103","4,973",13.1,28.9,"-2,818",-9.0,39.8,619,619,"3,451"
d) 3,"3,022","3,163","30,133","30,315",115,3.4,523,15.6,"6,273",797,"5,476",2.6,20.7,"6,636","3,317","3,319",10.9,21.9,-363,-1.2,41.4,402,404,"2,716"
e) 4,"2,622","2,784","28,431","28,700",95,3.3,371,12.7,"5,386",876,"4,510",3.1,18.8,"5,923","2,705","3,218",9.4,20.6,-537,-1.8,37.6,263,263,"2,178"
f) 5,"2,462","2,592","24,055","24,050",100,3.7,309,11.5,"4,805",615,"4,190",2.6,20.0,"4,795","1,807","2,988",7.5,19.9,10,0.1,39.8,233,233,"1,260"
g) 6 to 10,"6,761","7,609","76,685","72,731",322,4.1,833,10.6,"20,913","2,854","18,059",3.9,28.8,"13,004","5,524","7,480",7.6,17.9,"7,909",10.9,35.8,547,552,"3,458"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"19,441","28,597","762,539","764,971","1,225",4.2,"2,174",7.5,"89,499","22,932","66,567",3.0,11.7,"94,363","30,053","64,310",3.9,12.3,"-4,864",-0.6,23.4,"1,088","1,095","9,592"
m) ALL,"50,218","60,918","1,032,074","1,012,927","8,857",14.9,"6,275",10.5,"182,768","68,113","114,655",6.7,18.0,"144,469","52,744","91,725",5.2,14.3,"38,299",3.7,28.6,"4,137","4,151","26,855"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"6,750","6,797","38,779","19,413","6,774",199.3,0,0.0,"38,732","38,732",0,199.5,199.5,0,0,0,0.0,0.0,"38,732",199.5,0.0,,,
b) 1,"5,474","5,568","42,676","40,999",106,1.7,"1,341",21.5,"13,666","3,220","10,446",7.9,33.3,"10,311","5,628","4,683",13.7,25.1,"3,355",8.2,50.2,981,982,"4,225"
c) 2,"4,838","4,968","41,258","41,392",217,4.1,814,15.4,"9,026","1,812","7,214",4.4,21.8,"9,293","4,413","4,880",10.7,22.5,-267,-0.7,43.6,588,588,"3,253"
d) 3,"3,054","3,157","29,207","29,579",130,3.8,571,16.8,"6,140","1,104","5,036",3.7,20.8,"6,884","2,942","3,942",9.9,23.3,-744,-2.5,41.6,420,420,"2,243"
e) 4,"2,722","2,861","27,323","28,775",100,3.3,384,12.8,"5,080",668,"4,412",2.3,17.7,"7,983","3,577","4,406",12.4,27.7,"-2,903",-10.0,35.4,280,280,"2,214"
f) 5,"2,376","2,530","27,156","27,642",85,3.2,323,12.2,"5,154","1,139","4,015",4.1,18.6,"6,126","3,212","2,914",11.6,22.2,-972,-3.6,37.2,241,241,"2,427"
g) 6 to 10,"8,504","9,501","96,979","101,431",408,4.1,"1,082",11.0,"15,610","2,296","13,314",2.3,15.4,"24,513","7,126","17,387",7.0,24.2,"-8,903",-8.8,30.8,715,715,"4,281"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"18,452","27,793","755,428","755,508","1,322",4.7,"2,058",7.3,"96,151","26,659","69,492",3.5,12.7,"96,311","32,210","64,101",4.3,12.7,-160,0.0,25.4,"1,025","1,027","7,998"
m) ALL,"52,170","63,175","1,058,806","1,044,739","9,142",14.7,"6,573",10.6,"189,559","75,630","113,929",7.2,18.1,"161,421","59,108","102,313",5.7,15.5,"28,138",2.6,31.0,"4,250","4,253","26,641"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"7,127","7,321","46,602","25,700","7,280",198.9,0,0.0,"41,804","41,804",0,162.7,162.7,0,0,0,0.0,0.0,"41,804",162.7,0.0,,,
b) 1,"5,154","5,306","52,400","48,547",104,1.7,"1,474",24.3,"19,338","1,376","17,962",2.8,39.8,"11,632","6,400","5,232",13.2,24.0,"7,706",15.8,48.0,"1,077","1,077","4,571"
c) 2,"4,534","4,687","38,678","40,142",236,4.6,"1,005",19.6,"8,552","2,108","6,444",5.3,21.3,"11,479","6,001","5,478",14.9,28.6,"-2,927",-7.3,42.6,751,751,"4,145"
d) 3,"4,327","4,608","40,576","41,213",277,5.8,645,13.4,"8,131","2,404","5,727",5.8,19.7,"9,405","4,199","5,206",10.2,22.8,"-1,274",-3.1,39.4,449,449,"2,854"
e) 4,"2,673","2,774","27,959","28,487",97,3.3,433,14.6,"5,541",897,"4,644",3.1,19.5,"6,596","2,842","3,754",10.0,23.2,"-1,055",-3.7,39.0,309,309,"2,025"
f) 5,"2,450","2,605","25,640","26,065",90,3.3,335,12.3,"4,667",932,"3,735",3.6,17.9,"5,516","2,808","2,708",10.8,21.2,-849,-3.3,35.8,236,249,"2,259"
g) 6 to 10,"10,052","11,279","123,607","124,242",584,5.0,"1,278",11.0,"21,046","4,104","16,942",3.3,16.9,"22,315","8,644","13,671",7.0,18.0,"-1,269",-1.1,33.8,808,827,"5,545"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"17,465","27,252","756,708","755,619","1,624",5.9,"2,202",8.0,"101,559","29,351","72,208",3.9,13.4,"99,381","34,097","65,284",4.5,13.2,"2,178",0.2,26.4,"1,020","1,027","9,078"
m) ALL,"53,782","65,832","1,112,170","1,090,015","10,292",15.9,"7,372",11.4,"210,638","82,976","127,662",7.6,19.3,"166,324","64,991","101,333",6.0,15.3,"44,314",4.0,30.6,"4,650","4,689","30,477"
,,1988,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"6,522","6,605","55,058","27,655","6,549",198.3,0,0.0,"54,807","54,807",0,198.2,198.2,0,0,0,0.0,0.0,"54,807",198.2,0.0,,,
b) 1,"5,283","5,484","59,336","57,717",49,0.8,"1,744",27.2,"16,588","3,678","12,910",6.4,28.7,"13,350","7,513","5,837",13.0,23.1,"3,238",5.6,46.2,"1,392","1,392","5,968"
c) 2,"4,374","4,551","35,043","35,667",239,4.9,935,19.0,"8,473","1,298","7,175",3.6,23.8,"9,720","4,452","5,268",12.5,27.3,"-1,247",-3.5,47.6,773,773,"3,748"
d) 3,"4,032","4,204","36,250","36,740",215,4.8,681,15.3,"7,692","1,613","6,079",4.4,20.9,"8,672","3,853","4,819",10.5,23.6,-980,-2.7,41.8,545,545,"2,818"
