Country: USA,,,,,,,,,,,,,,,,,,,,,,,,
Unit of Analysis: Active Establishments*,,,,,,,,,,,,,,,,,,,,,,,,
Source: Longitudinal Business Database 1977-2012,,,,,,,,,,,,,,,,,,,,,,,,
    *Establishment activity is defined by the existence of March 12 employment,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
,,1977,,,,,,,,,,,,,,,,,,,,,,
Estab Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"8,218","9,213","71,669","36,741","9,153",198.7,0,0.0,"69,857","69,857",0,190.1,190.1,0,0,0,0.0,0.0,"69,857",190.1,0.0,,,
b) 1,,,,,,,,,,,,,,,,,,,,,,,,
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"46,140","52,191","1,031,965","1,023,080",0,0.0,"6,634",11.9,"144,986",0,"144,986",0.0,14.2,"127,215","47,273","79,942",4.6,12.4,"17,771",1.8,24.8,"4,248","4,263","24,208"
m. ALL,"54,358","61,404","1,103,634","1,059,821","9,153",15.2,"6,634",11.0,"214,843","69,857","144,986",6.6,20.3,"127,215","47,273","79,942",4.5,12.0,"87,628",8.3,24.0,"4,248","4,263","24,208"
,,1978,,,,,,,,,,,,,,,,,,,,,,
Estab Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"7,030","7,313","48,025","24,066","7,272",198.9,0,0.0,"47,919","47,919",0,199.1,199.1,0,0,0,0.0,0.0,"47,919",199.1,0.0,,,
b) 1,"6,513","7,418","70,263","70,912",0,0.0,"1,747",21.0,"15,400",0,"15,400",0.0,21.7,"16,698","9,085","7,613",12.8,23.5,"-1,298",-1.8,43.4,"1,138","1,139","4,386"
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"42,763","48,468","1,021,519","1,026,661",807,1.6,"4,525",9.0,"129,811","5,026","124,785",0.5,12.6,"140,094","54,622","85,472",5.3,13.6,"-10,283",-1.0,25.2,"3,154","3,169","27,902"
m. ALL,"56,306","63,199","1,139,807","1,121,639","8,079",13.0,"6,272",10.1,"193,130","52,945","140,185",4.7,17.2,"156,792","63,707","93,085",5.7,14.0,"36,338",3.2,28.0,"4,292","4,308","32,288"
,,1979,,,,,,,,,,,,,,,,,,,,,,
Estab Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"6,711","7,095","55,446","27,732","7,082",199.6,0,0.0,"55,429",D,D,D,199.9,0,0,0,0.0,0.0,"55,429",199.9,0.0,,,
b) 1,"5,637","5,871","48,286","47,968",2,0.0,"1,325",20.1,"12,413",D,D,D,25.9,"11,776","5,181","6,595",10.8,24.5,637,1.4,49.0,977,978,"3,361"
c) 2,"5,808","6,586","69,008","69,556",214,3.1,989,14.1,"13,711","1,342","12,369",1.9,19.7,"14,806","7,130","7,676",10.3,21.3,"-1,095",-1.6,39.4,602,602,"2,451"
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
