Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"12,707","12,814","61,963","31,122","12,681",197.9,0,0.0,"61,682","61,682",0,198.2,198.2,0,0,0,0.0,0.0,"61,682",198.2,0.0,,,
b) 1,"9,972","11,035","82,994","83,435",133,1.0,"3,599",28.1,"21,093","1,501","19,592",1.8,25.3,"21,975","15,113","6,862",18.1,26.3,-882,-1.0,50.6,"2,793","2,794","10,727"
c) 2,,,,,,,,,,,,,,,,,,,,,,,,
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"64,961","82,237","1,709,133","1,685,053","2,924",3.4,"8,533",10.0,"242,871","45,275","197,596",2.7,14.4,"194,711","76,435","118,276",4.5,11.6,"48,160",2.8,23.2,"5,733","5,768","33,132"
m) ALL,"87,640","106,086","1,854,090","1,799,610","15,738",15.1,"12,132",11.6,"325,646","108,458","217,188",6.0,18.1,"216,686","91,548","125,138",5.1,12.0,"108,960",6.1,24.0,"8,526","8,562","43,859"
,,1979,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"11,711","11,801","60,550","30,344","11,730",198.8,0,0.0,"60,413","60,413",0,199.1,199.1,0,0,0,0.0,0.0,"60,413",199.1,0.0,,,
b) 1,"9,394","9,547","59,548","60,804",65,0.6,"3,115",27.8,"17,583","1,154","16,429",1.9,28.9,"20,095","12,315","7,780",20.3,33.0,"-2,512",-4.1,57.8,"2,543","2,543","10,045"
c) 2,"8,441","9,474","81,188","82,103",406,4.0,"1,831",17.9,"16,420","1,836","14,584",2.2,20.0,"18,249","9,737","8,512",11.9,22.2,"-1,829",-2.2,40.0,"1,408","1,408","6,580"
d) 3,,,,,,,,,,,,,,,,,,,,,,,,
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"59,819","77,784","1,767,908","1,737,266","2,862",3.6,"6,963",8.7,"244,688","51,446","193,242",3.0,14.1,"183,404","63,935","119,469",3.7,10.6,"61,284",3.5,21.2,"4,665","4,685","28,139"
m) ALL,"89,365","108,606","1,969,194","1,910,517","15,063",14.0,"11,909",11.1,"339,104","114,849","224,255",6.0,17.7,"221,748","85,987","135,761",4.5,11.6,"117,356",6.1,23.2,"8,616","8,636","44,764"
,,1980,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"10,607","10,719","56,027","28,107","10,628",198.3,0,0.0,"55,840","55,840",0,198.7,198.7,0,0,0,0.0,0.0,"55,840",198.7,0.0,,,
b) 1,"8,690","8,835","58,937","59,408",51,0.5,"2,803",27.1,"16,749","1,850","14,899",3.1,28.2,"17,691","9,340","8,351",15.7,29.8,-942,-1.6,56.4,"2,308","2,308","7,861"
c) 2,"7,754","7,934","51,739","55,371",312,3.6,"1,833",21.0,"10,499","1,897","8,602",3.4,19.0,"17,763","8,688","9,075",15.7,32.1,"-7,264",-13.1,38.0,"1,493","1,497","7,138"
d) 3,"7,342","8,403","78,331","79,552",355,4.0,"1,378",15.4,"14,661","4,476","10,185",5.6,18.4,"17,102","6,908","10,194",8.7,21.5,"-2,441",-3.1,36.8,965,970,"4,679"
e) 4,,,,,,,,,,,,,,,,,,,,,,,,
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"55,486","73,608","1,755,130","1,766,004","2,471",3.3,"6,437",8.5,"197,280","35,741","161,539",2.0,11.2,"219,028","61,730","157,298",3.5,12.4,"-21,748",-1.2,22.4,"4,124","4,153","29,554"
m) ALL,"89,879","109,499","2,000,164","1,988,442","13,817",12.7,"12,451",11.4,"295,029","99,804","195,225",5.0,14.8,"271,584","86,666","184,918",4.4,13.7,"23,445",1.1,27.4,"8,890","8,928","49,232"
,,1981,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"10,000","10,058","63,257","31,710","9,989",198.6,0,0.0,"63,094","63,094",0,199.0,199.0,0,0,0,0.0,0.0,"63,094",199.0,0.0,,,
b) 1,"7,683","7,804","51,334","53,700",52,0.6,"2,727",29.4,"14,272",719,"13,553",1.3,26.6,"19,003","12,209","6,794",22.7,35.4,"-4,731",-8.8,53.2,"2,032","2,034","8,477"
c) 2,"7,012","7,194","50,669","53,898",291,3.6,"1,815",22.7,"10,196","1,677","8,519",3.1,18.9,"16,654","9,286","7,368",17.2,30.9,"-6,458",-12.0,37.8,"1,319","1,319","6,720"
d) 3,"6,476","6,656","48,833","50,497",247,3.4,"1,412",19.4,"9,942","2,284","7,658",4.5,19.7,"13,269","6,352","6,917",12.6,26.3,"-3,327",-6.6,39.4,"1,043","1,043","4,166"
e) 4,"6,296","7,191","64,235","67,851",288,3.7,"1,444",18.5,"10,750","1,832","8,918",2.7,15.8,"17,981","9,817","8,164",14.5,26.5,"-7,231",-10.7,31.6,799,803,"3,970"
f) 5,,,,,,,,,,,,,,,,,,,,,,,,
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"50,345","68,284","1,683,984","1,707,895","2,416",3.4,"7,282",10.3,"185,331","46,353","138,978",2.7,10.9,"233,154","79,257","153,897",4.6,13.7,"-47,823",-2.8,21.8,"3,871","3,893","26,164"
m) ALL,"87,812","107,187","1,962,312","1,965,551","13,283",12.3,"14,680",13.6,"293,585","115,959","177,626",5.9,14.9,"300,061","116,921","183,140",5.9,15.3,"-6,476",-0.4,29.8,"9,064","9,092","49,497"
,,1982,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"10,380","10,616","60,549","30,359","10,552",198.8,0,0.0,"60,380","60,380",0,198.9,198.9,0,0,0,0.0,0.0,"60,380",198.9,0.0,,,
b) 1,"7,609","7,827","79,144","72,313",141,1.6,"2,173",24.2,"33,162","16,736","16,426",23.1,45.9,"19,500","9,878","9,622",13.7,27.0,"13,662",18.9,54.0,"1,616","1,616","7,132"
c) 2,"6,479","6,677","45,539","48,121",319,4.4,"1,309",18.1,"9,271","1,965","7,306",4.1,19.3,"14,435","6,801","7,634",14.1,30.0,"-5,164",-10.7,38.6,969,969,"5,132"
d) 3,"6,100","6,378","46,030","48,412",406,6.0,"1,107",16.3,"9,290","2,859","6,431",5.9,19.2,"14,054","5,601","8,453",11.6,29.0,"-4,764",-9.8,38.4,731,731,"3,470"
e) 4,"5,713","5,977","44,354","45,885",352,5.6,908,14.4,"8,395","2,791","5,604",6.1,18.3,"11,456","4,197","7,259",9.1,25.0,"-3,061",-6.7,36.6,593,593,"2,898"
f) 5,"5,579","6,696","61,320","62,645",465,6.7,924,13.3,"10,628","3,076","7,552",4.9,17.0,"13,277","5,977","7,300",9.5,21.2,"-2,649",-4.2,34.0,533,533,"2,172"
g) 6 to 10,,,,,,,,,,,,,,,,,,,,,,,,
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"46,789","65,638","1,640,486","1,659,933","3,280",4.9,"5,394",8.1,"177,262","53,703","123,559",3.2,10.7,"216,156","58,568","157,588",3.5,13.0,"-38,894",-2.3,21.4,"2,849","2,864","18,334"
m) ALL,"88,649","109,809","1,977,422","1,967,668","15,515",14.3,"11,815",10.9,"308,388","141,510","166,878",7.2,15.7,"288,878","91,022","197,856",4.6,14.7,"19,510",1.0,29.4,"7,291","7,306","39,138"
,,1983,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"9,517","9,630","52,653","26,335","9,622",199.8,0,0.0,"52,637","52,637",0,199.9,199.9,0,0,0,0.0,0.0,"52,637",199.9,0.0,,,
b) 1,"7,255","7,492","51,841","55,479",38,0.4,"2,944",32.5,"12,516",705,"11,811",1.3,22.6,"19,791","13,022","6,769",23.5,35.7,"-7,275",-13.1,45.2,"1,994","1,994","8,738"
c) 2,"5,917","6,125","54,573","66,968",134,1.9,"1,681",24.1,"9,632","1,527","8,105",2.3,14.4,"34,421","10,405","24,016",15.5,51.4,"-24,789",-37.0,28.8,"1,081","1,081","5,749"
d) 3,"5,171","5,377","39,858","42,482",151,2.5,"1,333",22.1,"7,409","1,114","6,295",2.6,17.4,"12,656","7,349","5,307",17.3,29.8,"-5,247",-12.4,34.8,756,756,"3,942"
e) 4,"5,036","5,309","42,963","44,510",127,2.2,"1,094",18.7,"7,975","1,009","6,966",2.3,17.9,"11,069","6,063","5,006",13.6,24.9,"-3,094",-7.0,35.8,634,634,"3,742"
f) 5,"4,892","5,150","42,903","43,389",129,2.3,860,15.5,"7,621",931,"6,690",2.1,17.6,"8,592","4,067","4,525",9.4,19.8,-971,-2.2,35.2,478,478,"2,386"
g) 6 to 10,"4,842","5,947","59,481","60,226",227,3.6,890,14.1,"9,842","2,422","7,420",4.0,16.3,"11,332","4,702","6,630",7.8,18.8,"-1,490",-2.5,32.6,459,462,"2,455"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"42,322","61,221","1,598,469","1,611,931","1,985",3.1,"5,934",9.4,"184,792","56,546","128,246",3.5,11.5,"211,715","64,602","147,113",4.0,13.1,"-26,923",-1.6,23.0,"2,646","2,686","17,569"
m) ALL,"84,952","106,251","1,942,741","1,951,320","12,413",11.5,"14,736",13.6,"292,424","116,891","175,533",6.0,15.0,"309,576","110,210","199,366",5.6,15.9,"-17,152",-0.9,30.0,"8,048","8,091","44,581"
,,1984,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"14,528","14,642","71,293","36,100","14,327",195.7,0,0.0,"70,387","70,387",0,195.0,195.0,0,0,0,0.0,0.0,"70,387",195.0,0.0,,,
b) 1,"8,365","8,510","56,907","57,029",36,0.4,"1,178",13.0,"15,689",556,"15,133",1.0,27.5,"15,934","4,371","11,563",7.7,27.9,-245,-0.4,55.0,60,60,324
c) 2,"6,556","6,800","56,147","54,018",248,3.5,930,13.0,"13,936","1,800","12,136",3.3,25.8,"9,678","4,671","5,007",8.6,17.9,"4,258",7.9,35.8,54,55,350
d) 3,"5,736","5,965","59,338","57,662",171,2.8,486,8.0,"11,199",919,"10,280",1.6,19.4,"7,847","2,852","4,995",4.9,13.6,"3,352",5.8,27.2,25,25,174
e) 4,"5,137","5,335","44,563","42,462",137,2.6,361,6.7,"9,932","1,519","8,413",3.6,23.4,"5,730","2,187","3,543",5.2,13.5,"4,202",9.9,27.0,15,16,88
f) 5,"5,047","5,332","47,693","45,570",152,2.9,332,6.2,"10,121","1,342","8,779",2.9,22.2,"5,874","1,786","4,088",3.9,12.9,"4,247",9.3,25.8,21,21,149
g) 6 to 10,"9,798","11,164","108,207","105,656",336,3.0,676,6.1,"18,905","2,287","16,618",2.2,17.9,"13,802","3,490","10,312",3.3,13.1,"5,103",4.8,26.2,16,18,197
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"42,265","61,708","1,690,366","1,638,978","2,162",3.5,"2,652",4.3,"237,241","47,997","189,244",2.9,14.5,"134,464","36,237","98,227",2.2,8.2,"102,777",6.3,16.4,39,44,467
m) ALL,"97,432","119,456","2,134,514","2,037,475","17,569",15.6,"6,615",5.9,"387,410","126,807","260,603",6.2,19.0,"193,329","55,594","137,735",2.7,9.5,"194,081",9.5,19.0,230,239,"1,749"
,,1985,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"13,696","13,841","73,921","37,118","13,749",198.7,0,0.0,"73,607","73,607",0,198.3,198.3,0,0,0,0.0,0.0,"73,607",198.3,0.0,,,
b) 1,"11,942","12,133","81,163","78,984",94,0.7,"2,500",18.6,"23,152","2,368","20,784",3.0,29.3,"18,793","9,031","9,762",11.4,23.8,"4,359",5.5,47.6,"1,842","1,846","6,691"
c) 2,"7,031","7,189","56,683","56,708",215,2.7,"1,458",18.6,"14,102","1,427","12,675",2.5,24.9,"14,153","7,512","6,641",13.2,25.0,-51,-0.1,49.8,"1,121","1,121","5,856"
d) 3,"5,746","5,987","53,657","54,711",175,2.7,988,15.5,"10,408","1,148","9,260",2.1,19.0,"12,516","6,399","6,117",11.7,22.9,"-2,108",-3.9,38.0,719,719,"3,799"
e) 4,"5,212","5,467","60,526","61,387",186,3.3,745,13.0,"8,427","1,309","7,118",2.1,13.7,"10,148","3,989","6,159",6.5,16.5,"-1,721",-2.8,27.4,540,540,"2,605"
f) 5,"4,739","4,934","45,586","45,561",184,3.6,640,12.4,"8,606",953,"7,653",2.1,18.9,"8,555","3,758","4,797",8.2,18.8,51,0.1,37.6,444,449,"2,430"
g) 6 to 10,"13,786","15,482","152,024","153,400",624,3.9,"1,710",10.7,"26,594","5,185","21,409",3.4,17.3,"29,345","12,711","16,634",8.3,19.1,"-2,751",-1.8,34.6,"1,092","1,097","7,717"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"40,003","59,653","1,723,391","1,720,402","2,212",3.6,"4,441",7.3,"202,347","46,970","155,377",2.7,11.8,"196,371","57,442","138,929",3.3,11.4,"5,976",0.4,22.8,"2,232","2,244","16,871"
m) ALL,"102,155","124,686","2,246,951","2,208,271","17,439",14.3,"12,482",10.2,"367,243","132,967","234,276",6.0,16.6,"289,881","100,842","189,039",4.6,13.1,"77,362",3.5,26.2,"7,990","8,016","45,969"
,,1986,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"13,842","13,973","73,044","36,791","13,941",199.5,0,0.0,"72,506","72,506",0,197.1,197.1,0,0,0,0.0,0.0,"72,506",197.1,0.0,,,
b) 1,"10,982","11,147","81,807","77,565",245,2.0,"2,749",22.0,"30,187","10,949","19,238",14.1,38.9,"21,703","12,689","9,014",16.4,28.0,"8,484",10.9,56.0,"1,984","2,018","9,886"
c) 2,"10,383","10,619","78,996","80,067",387,3.4,"1,768",15.6,"18,701","3,504","15,197",4.4,23.4,"20,842","11,309","9,533",14.1,26.0,"-2,141",-2.6,46.8,"1,331","1,331","8,872"
d) 3,"6,156","6,344","56,529","57,905",234,3.5,"1,015",15.0,"11,209","1,958","9,251",3.4,19.4,"13,962","6,645","7,317",11.5,24.1,"-2,753",-4.7,38.8,774,774,"5,333"
e) 4,"5,180","5,448","52,444","53,386",223,3.9,769,13.4,"9,392","1,459","7,933",2.7,17.6,"11,275","5,223","6,052",9.8,21.1,"-1,883",-3.5,35.2,554,563,"3,666"
f) 5,"4,721","4,998","79,737","70,992",195,3.7,637,12.2,"27,535","1,834","25,701",2.6,38.8,"10,044","5,023","5,021",7.1,14.1,"17,491",24.7,28.2,471,471,"3,778"
g) 6 to 10,"17,330","19,247","199,303","199,077",803,4.0,"1,930",9.7,"34,155","6,845","27,310",3.4,17.2,"33,702","11,264","22,438",5.7,16.9,453,0.3,33.8,"1,292","1,299","7,422"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"37,977","58,136","1,734,880","1,724,532","2,722",4.6,"4,113",7.0,"215,196","71,932","143,264",4.2,12.5,"194,500","56,453","138,047",3.3,11.3,"20,696",1.2,22.6,"2,079","2,121","14,103"
m) ALL,"106,571","129,912","2,356,740","2,300,315","18,750",14.7,"12,981",10.2,"418,881","170,987","247,894",7.4,18.2,"306,028","108,606","197,422",4.7,13.3,"112,853",4.9,26.6,"8,485","8,577","53,060"
,,1987,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"14,095","14,476","82,660","44,085","14,390",198.8,0,0.0,"77,151","77,151",0,175.0,175.0,0,0,0,0.0,0.0,"77,151",175.0,0.0,,,
b) 1,"10,776","11,114","85,438","85,285",192,1.5,"2,774",22.1,"22,892","3,474","19,418",4.1,26.8,"22,586","13,273","9,313",15.6,26.5,306,0.3,53.0,"2,191","2,192","10,537"
c) 2,"9,255","9,570","77,190","79,555",522,5.0,"1,883",18.2,"18,415","3,975","14,440",5.0,23.1,"23,145","10,492","12,653",13.2,29.1,"-4,730",-6.0,46.2,"1,507","1,507","8,462"
d) 3,"9,364","9,820","76,068","76,892",483,4.7,"1,252",12.2,"15,764","4,273","11,491",5.6,20.5,"17,412","7,552","9,860",9.8,22.6,"-1,648",-2.1,41.0,963,963,"5,508"
e) 4,"5,546","5,759","53,368","54,359",204,3.4,727,12.0,"9,612","1,176","8,436",2.2,17.7,"11,594","5,158","6,436",9.5,21.3,"-1,982",-3.6,35.4,580,582,"3,919"
f) 5,"4,692","4,995","50,920","50,854",210,4.0,641,12.3,"10,088","1,583","8,505",3.1,19.8,"9,955","4,617","5,338",9.1,19.6,133,0.2,39.2,466,467,"2,971"
g) 6 to 10,"20,452","23,008","260,906","271,107","1,177",5.0,"2,438",10.3,"43,905","9,563","34,342",3.5,16.2,"64,307","18,439","45,868",6.8,23.7,"-20,402",-7.5,32.4,"1,541","1,551","12,478"
h) 11 to 15,,,,,,,,,,,,,,,,,,,,,,,,
i) 16 to 20,,,,,,,,,,,,,,,,,,,,,,,,
j) 21 to 25,,,,,,,,,,,,,,,,,,,,,,,,
k) 26+,,,,,,,,,,,,,,,,,,,,,,,,
l) Left Censored,"35,729","56,895","1,719,334","1,724,635","3,503",6.1,"4,716",8.2,"220,708","59,877","160,831",3.5,12.8,"231,309","79,182","152,127",4.6,13.4,"-10,601",-0.6,25.6,"2,026","2,045","17,909"
m) ALL,"109,909","135,637","2,405,884","2,386,772","20,681",15.6,"14,431",10.9,"418,535","161,072","257,463",6.7,17.5,"380,308","138,713","241,595",5.8,15.9,"38,227",1.6,31.8,"9,274","9,307","61,784"
,,1988,,,,,,,,,,,,,,,,,,,,,,
Firm Age,Firms,Estabs,Emp,Denom,Estabs_Entry,Estabs_Entry_Rate,Estabs_Exit,Estabs_Exit_Rate,Job_Creation,Job_Creation_Births,Job_Creation_Continuers,Job_Creation_Rate_Births,Job_Creation_Rate,Job_Destruction,Job_Destruction_Deaths,Job_Destruction_Continuers,Job_Destruction_Rate_Deaths,Job_Destruction_Rate,Net_Job_Creation,Net_Job_Creation_Rate,Reallocation_Rate,Firmdeath_Firms,Firmdeath_Estabs,Firmdeath_Emp
a) 0,"13,023","13,209","83,518","41,978","13,079",198.0,0,0.0,"83,081","83,081",0,197.9,197.9,0,0,0,0.0,0.0,"83,081",197.9,0.0,,,
b) 1,"10,528","10,966","93,928","93,607",144,1.1,"3,303",26.0,"26,831","5,245","21,586",5.6,28.7,"26,189","13,861","12,328",14.8,28.0,642,0.7,56.0,"2,661","2,661","10,736"
